26 	983511.0 983511.0 983511.0 983511.0 983511.0 983511.0 983511.0 983511.0 0.0
27 	993898.0 993898.0 993898.0 993898.0 993898.0 993898.0 993898.0 993898.0 0.0
28 	1000340.0 1000340.0 1000340.0 1000340.0 1000340.0 1000340.0 1000340.0 1000340.0 0.0
29 	1008147.0 1008147.0 1008147.0 1008147.0 1008147.0 1008147.0 1008147.0 1008147.0 0.0
30 	1028042.0 1028042.0 1028042.0 1028042.0 1028042.0 1028042.0 1028042.0 1028042.0 0.0
31 	1035114.0 1035114.0 1035114.0 1035114.0 1035114.0 1035114.0 1035114.0 1035114.0 0.0
32 	1045827.0 1045827.0 1045827.0 1045827.0 1045827.0 1045827.0 1045827.0 1045827.0 0.0
33 	1052256.0 1052256.0 1052256.0 1052256.0 1052256.0 1052256.0 1052256.0 1052256.0 0.0
34 	1069859.0 1069859.0 1069859.0 1069859.0 1069859.0 1069859.0 1069859.0 1069859.0 0.0
35 	1080033.0 1080033.0 1080033.0 1080033.0 1080033.0 1080033.0 1080033.0 1080033.0 0.0
36 	1074308.0 1074308.0 1074308.0 1074308.0 1074308.0 1074308.0 1074308.0 1074308.0 0.0
37 	1093458.0 1093458.0 1093458.0 1093458.0 1093458.0 1093458.0 1093458.0 1093458.0 0.0
38 	1093981.0 1093981.0 1093981.0 1093981.0 1093981.0 1093981.0 1093981.0 1093981.0 0.0
39 	1120631.0 1120631.0 1120631.0 1120631.0 1120631.0 1120631.0 1120631.0 1120631.0 0.0
40 	1131780.0 1131780.0 1131780.0 1131780.0 1131780.0 1131780.0 1131780.0 1131780.0 0.0
41 	1146808.0 1146808.0 1146808.0 1146808.0 1146808.0 1146808.0 1146808.0 1146808.0 0.0
42 	1156551.0 1156551.0 1156551.0 1156551.0 1156551.0 1156551.0 1156551.0 1156551.0 0.0
43 	1177766.0 1177766.0 1177766.0 1177766.0 1177766.0 1177766.0 1177766.0 1177766.0 0.0
44 	1188456.0 1188456.0 1188456.0 1188456.0 1188456.0 1188456.0 1188456.0 1188456.0 0.0
45 	1211015.0 1211015.0 1211015.0 1211015.0 1211015.0 1211015.0 1211015.0 1211015.0 0.0
46 	1204432.0 1204432.0 1204432.0 1204432.0 1204432.0 1204432.0 1204432.0 1204432.0 0.0
