83 	0.0 27.5906686559 105.0 1.0 8.0 24.0 41.0 71.0 105.0 22.3181277255
84 	0.0 28.3000830105 105.0 1.0 9.0 25.0 42.0 72.0 105.0 22.3443708252
85 	0.0 29.3075942193 114.0 1.0 10.0 25.0 43.0 75.0 114.0 23.4931521255
86 	0.0 28.9906069364 108.0 1.0 10.0 25.0 42.0 73.0 108.0 22.4284359321
87 	0.0 29.2987509184 107.0 2.0 11.0 26.0 42.0 72.0 107.0 22.0140881997
88 	0.0 29.9139461411 105.0 3.0 12.0 26.0 42.0 72.0 105.0 21.8216810669
89 	0.0 29.9785078293 104.0 3.0 12.0 27.0 43.0 73.0 104.0 21.7239816149
90 	0.0 30.2145969499 106.0 4.0 12.0 27.0 42.0 72.0 105.3575 21.5837639366
01 	1.0 7.7790950594 110.0 1.0 2.0 2.0 3.0 42.0 109.0 14.8261756303
02 	0.0 7.81325662232 111.0 1.0 2.0 2.0 3.0 42.0 110.0 14.9895191072
03 	1.0 7.73670027189 112.0 1.0 2.0 2.0 3.0 42.0 111.0 14.7872765519
04 	0.0 7.99076915642 109.0 1.0 2.0 2.0 3.0 44.0 109.0 15.2639444996
05 	0.0 7.88537443865 114.0 1.0 2.0 2.0 3.0 43.0 113.8806 15.2469868829
06 	0.0 7.88782903564 111.0 1.0 2.0 2.0 3.0 43.0 111.0 15.1367025405
07 	0.0 7.96636243192 112.0 1.0 2.0 2.0 3.0 44.0 111.0 15.3745402413
08 	0.0 7.86270446303 110.0 1.0 2.0 2.0 3.0 43.0 110.0 15.0998215983
09 	0.0 7.883600775 110.0 1.0 2.0 2.0 3.0 43.0 110.0 15.2046471344
